feature,modality,r2,mae
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.6973684074317477,0.30786245225696013
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.6595059282771343,0.2688706763200538
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.09963331054277624,0.5180403131648298
eeg_occipital_alpha_power_z_within_subject__slope,脑电,0.08666409327289604,0.011293775074939397
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.6813519199307281,0.3236134937625472
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.41536947143086245,0.280272753114344
eeg_occipital_beta_power_z_within_subject__median,脑电,0.14852087466528774,0.5266130005281369
eeg_occipital_beta_power_z_within_subject__slope,脑电,0.42426192976075716,0.011361527072183441
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.688516621084994,0.3181983526884296
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.40660336461962365,0.2670973428513558
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.14813908920927132,0.5221715833837808
eeg_occipital_gamma_power_z_within_subject__slope,脑电,0.42668623326022004,0.011403822075745368
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.7105182742100076,0.27391325300110453
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.2048513770215432,0.21314252178759552
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.06417928869064116,0.4720315677020954
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.9403062583085122,0.010919819909381153
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,0.5459233779130199,0.22534046579416936
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-1.1618996823522911,0.259220809402691
eeg_occipital_beta_alpha_z_within_subject__median,脑电,0.034728619920957327,0.3262377082530845
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,0.36795946514021227,0.007774790031219882
hr_mean__mean,心率,0.6819210845691469,4.050789723472838
hr_mean__std,心率,-4.521743381695256,1.9867767796003435
hr_mean__median,心率,0.018804575469936857,7.034847556022108
hr_mean__slope,心率,-10.178454728136643,0.12780999195255957
hr_std__mean,心率,0.6515432228143033,0.2584367758978756
hr_std__std,心率,0.36932292709583137,0.24102288208573658
hr_std__median,心率,-0.2033783018216695,0.4589048117360732
hr_std__slope,心率,0.14261379004149288,0.010009141310374146
hr_min__mean,心率,0.6807473283455721,3.9075011015657433
hr_min__std,心率,-5.380335971611069,1.951986110385033
hr_min__median,心率,0.022859184019211054,6.77479527980626
hr_min__slope,心率,-12.02267889545563,0.12021827910954552
hr_max__mean,心率,0.6779383308217983,4.256410370710115
hr_max__std,心率,-2.5843226297999435,1.8882704181005483
hr_max__median,心率,-0.003676618292200118,7.517195679557522
hr_max__slope,心率,-7.93341601775874,0.13643788062211884
hr_slope_bpm_per_min__mean,心率,0.21200242416899584,0.7242370458369436
hr_slope_bpm_per_min__std,心率,0.17251430049622407,2.974196561917589
hr_slope_bpm_per_min__median,心率,-0.05907843356800635,1.1012395752114719
hr_slope_bpm_per_min__slope,心率,0.7070884951353122,0.05160864817581684
eye_pupil_filtered_mean__mean,眼动,0.7168239812362323,0.09504571032002966
eye_pupil_filtered_mean__std,眼动,-8.490167447892999,0.059124113886593395
eye_pupil_filtered_mean__median,眼动,0.3413436719994154,0.15151582397979857
eye_pupil_filtered_mean__slope,眼动,-8.647901320925468,0.002991196449925275
eye_pupil_filtered_std__mean,眼动,0.6902665925013747,0.019880726909586328
eye_pupil_filtered_std__std,眼动,0.3421379244241425,0.009730213200444753
eye_pupil_filtered_std__median,眼动,0.0543024518472468,0.03821406054864726
eye_pupil_filtered_std__slope,眼动,-0.17875141950199303,0.0006619488542092532
eye_valid_ratio__mean,眼动,0.6659762961573037,0.027886982162998872
eye_valid_ratio__std,眼动,0.6730609213182583,0.014566596198220474
eye_valid_ratio__median,眼动,0.15463872349250574,0.04691246701335242
eye_valid_ratio__slope,眼动,-0.48663073220280384,0.00085656567093658
eye_fixation_ratio__mean,眼动,0.6959966607871895,0.02902883218378836
eye_fixation_ratio__std,眼动,0.21664109264518372,0.012932401301317004
eye_fixation_ratio__median,眼动,0.19391728892127613,0.05070275724534345
eye_fixation_ratio__slope,眼动,-1.8693050673398042,0.0008419532308403842
eye_saccade_ratio__mean,眼动,0.6844765288806309,0.013432495776460069
eye_saccade_ratio__std,眼动,0.09912679740966324,0.006838567846566238
eye_saccade_ratio__median,眼动,0.2131352716676016,0.023397089702812887
eye_saccade_ratio__slope,眼动,-1.7113903609446854,0.00038130788946240195
eye_eyes_not_found_ratio__mean,眼动,0.7594342047412546,0.007426207571059245
eye_eyes_not_found_ratio__std,眼动,0.8034800342732061,0.005134608783438972
eye_eyes_not_found_ratio__median,眼动,0.046419269155734355,0.012008903398522723
