feature,modality,r2,mae
eye_fixation_ratio__slope,眼动,0.16718952071165172,0.0004977064809990697
eye_saccade_ratio__mean,眼动,0.8659363342962889,0.008470748971316968
eye_saccade_ratio__std,眼动,0.3616731113646039,0.005679911728388632
eye_saccade_ratio__median,眼动,0.7926827930046219,0.01064538195703279
eye_saccade_ratio__slope,眼动,-0.10069498647969644,0.00029853403354618193
eye_eyes_not_found_ratio__mean,眼动,0.8776312454238813,0.00486348923193974
eye_eyes_not_found_ratio__std,眼动,0.8324829215993406,0.004268483493943349
eye_eyes_not_found_ratio__median,眼动,0.6873039352871195,0.006231816170560149
eye_eyes_not_found_ratio__slope,眼动,0.8931690300618131,0.00016207578718804578
eye_aoi_interval_n__mean,眼动,0.7668296311317997,1.1421704287618868
eye_aoi_interval_n__std,眼动,0.3456392448824821,1.0631767348034717
eye_aoi_interval_n__median,眼动,0.3704118324273592,2.228402821302821
eye_aoi_interval_n__slope,眼动,0.3019039370079648,0.04657244942911374
eye_aoi_unique_hit_n__mean,眼动,0.791217770474501,0.3058145106457723
eye_aoi_unique_hit_n__std,眼动,0.029517768905437003,0.3199199948381053
eye_aoi_unique_hit_n__median,眼动,0.5629920780151576,0.5274571067535652
eye_aoi_unique_hit_n__slope,眼动,0.731702349593464,0.009670826338266778
eye_aoi_total_fix_ms__mean,眼动,0.6183992255882371,684.9535562516163
eye_aoi_total_fix_ms__std,眼动,0.21448137846926252,664.502703218763
eye_aoi_total_fix_ms__median,眼动,0.2594767888946726,928.6316907819138
eye_aoi_total_fix_ms__slope,眼动,0.4867352852709095,24.68058830380524
eye_aoi_fixation_n__mean,眼动,0.7542033792055611,0.901255219406133
eye_aoi_fixation_n__std,眼动,0.33056234443126287,0.8893316219365781
eye_aoi_fixation_n__median,眼动,0.5661260751957489,1.2727108391236412
eye_aoi_fixation_n__slope,眼动,0.43943480206123686,0.03378337295773511
eye_aoi_fixation_density_per_sec__mean,眼动,0.7453761825687657,0.030411366153445373
eye_aoi_fixation_density_per_sec__std,眼动,0.305221840893406,0.03033699279049995
eye_aoi_fixation_density_per_sec__median,眼动,0.5675039798707745,0.04182743660982687
eye_aoi_fixation_density_per_sec__slope,眼动,0.4709946804854337,0.0011576275949702018
eye_aoi_coverage_ratio__mean,眼动,0.6080808931049255,0.023093054284431775
eye_aoi_coverage_ratio__std,眼动,0.19553805986636508,0.022535973029400427
eye_aoi_coverage_ratio__median,眼动,0.281624022660785,0.03053659936877133
eye_aoi_coverage_ratio__slope,眼动,0.5031762760957246,0.0008394827680246895
eye_aoi_max_share__mean,眼动,0.6333301095631534,0.047470682897344005
eye_aoi_max_share__std,眼动,-0.9655388293117477,0.04930399676906383
eye_aoi_max_share__median,眼动,0.241195091045598,0.08531185938005147
eye_aoi_max_share__slope,眼动,0.5708261594490676,0.0020679198249921663
eye_aoi_entropy__mean,眼动,0.7046437500562264,0.1038870598429172
eye_aoi_entropy__std,眼动,-0.6010138651415728,0.09960251532978345
eye_aoi_entropy__median,眼动,0.39010153462387975,0.1617209112351088
eye_aoi_entropy__slope,眼动,0.6889582499096449,0.0038578851873991133
eye_aoi_pupil_weighted_mean__mean,眼动,0.9579221099452659,0.03656263237327714
eye_aoi_pupil_weighted_mean__std,眼动,-0.03429089850535627,0.0222500990047597
