feature,modality,r2,mae
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.0842616645194717,0.479632404215514
eeg_occipital_gamma_power_z_within_subject__slope,脑电,0.49401827803227016,0.010695873061395736
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.39035978221729883,0.3958471195044471
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.1491118613646596,0.19694474015686952
eeg_occipital_theta_alpha_z_within_subject__median,脑电,-1.2084119519393326,0.708716027501571
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-1.5239504545501648,0.013903610446815833
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.2326324663173971,0.34677294932519426
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.8904628730705371,0.22361050370105884
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-3.9366388563852777,0.6730585130783804
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-0.14882824925681715,0.01112779470899531
hr_mean__mean,心率,0.9688686617097113,1.1777450114068586
hr_mean__std,心率,0.4657885198527312,0.6608618771524832
hr_mean__median,心率,0.9050077964587759,1.851219512195122
hr_mean__slope,心率,-0.8556711830439976,0.0500491602424813
hr_std__mean,心率,0.2591322446261003,0.36901914199456703
hr_std__std,心率,0.544039483244495,0.18617475336855113
hr_std__median,心率,-1.9465030449776917,0.6812009390120122
hr_std__slope,心率,-0.07867156642786677,0.012573142077853235
hr_min__mean,心率,0.9740460638578236,1.0507776018149628
hr_min__std,心率,0.39284868568907116,0.6252889953280361
hr_min__median,心率,0.9249122472850435,1.6402439024390243
hr_min__slope,心率,-0.9902826510790141,0.044571739957664655
hr_max__mean,心率,0.9531795665150956,1.5063243491486684
hr_max__std,心率,0.5531909188546622,0.7326339642372848
hr_max__median,心率,0.8466773603079154,2.5
hr_max__slope,心率,-0.511153861913175,0.05769434574304814
hr_slope_bpm_per_min__mean,心率,-7.802989737266907,3.710306703306794
hr_slope_bpm_per_min__std,心率,0.35437336896236016,2.2808866904824026
hr_slope_bpm_per_min__median,心率,-22.841629206810033,6.7947491117994065
hr_slope_bpm_per_min__slope,心率,-0.4456227325544573,0.13699884068936488
eye_pupil_filtered_mean__mean,眼动,0.9757609281530532,0.02787882363813482
eye_pupil_filtered_mean__std,眼动,-0.04329203672902082,0.02302549641267569
